Moisture,ADC,Temperature,Humidity
3.94,2956,30.9,57
28.61,2837,30.9,57
17.98,2898,30.2,57
5.03,2952,30.2,57
30.58,2822,30.2,57
17.98,2898,30.7,57
9.72,2934,30.7,57
29.95,2827,30.7,57
16.06,2907,30.2,57
9.47,2935,30.2,57
27.46,2845,30.2,57
17.98,2898,30.7,57
5.3,2951,30.7,57
31.96,2810,30.7,57
16.92,2903,30.2,57
6.37,2947,30.2,57
30.94,2819,30.2,57
17.35,2901,30.9,57
7.42,2943,30.9,57
29.43,2831,30.9,57
17.35,2901,30.2,57
8.71,2938,30.2,57
26.55,2851,30.2,57
17.14,2902,30.3,57
5.84,2949,30.3,57
27.31,2846,30.3,57
16.49,2905,30.5,57
7.94,2941,30.5,57
27.46,2845,30.5,57
17.56,2900,30.1,57
10.22,2932,30.1,57
27.76,2843,30.1,57
17.35,2901,30.9,57
4.22,2955,30.9,57
29.43,2831,30.9,57
16.92,2903,30.8,57
-492.06,3678,30.8,57
26.24,2853,30.8,57
17.35,2901,30.2,57
8.96,2937,30.2,57
36.73,2688,30.2,57
17.98,2898,30.3,57
6.9,2945,30.3,57
29.03,2834,30.3,57
16.28,2906,30.9,57
11.68,2926,30.9,57
29.56,2830,30.9,57
17.98,2898,30.8,57
7.42,2943,30.8,57
29.16,2833,30.8,57
17.35,2901,30.2,57
6.9,2945,30.2,57
22.67,2874,30.2,57
16.92,2903,30.9,57
18.19,2897,30.9,57
27.46,2845,30.9,57
17.77,2899,30.8,57
8.46,2939,30.8,57
29.16,2833,30.8,57
17.35,2901,30.6,57
6.64,2946,30.6,57
29.16,2833,30.6,57
17.98,2898,30.6,57
7.42,2943,30.6,57
28.47,2838,30.6,57
17.98,2898,30.5,57
7.16,2944,30.5,57
29.69,2829,30.5,57
17.35,2901,30.5,57
3.39,2958,30.5,57
26.08,2854,30.5,57
16.71,2904,30.5,57
7.68,2942,30.5,57
27.16,2847,30.5,57
17.56,2900,30.1,57
8.71,2938,30.1,57
27.9,2842,30.1,57
17.14,2902,30.7,57
3.11,2959,30.7,57
29.56,2830,30.7,57
17.77,2899,30.6,57
6.9,2945,30.6,57
28.47,2838,30.6,57
17.35,2901,30,57
7.68,2942,30,57
27.9,2842,30,57
16.28,2906,30.7,57
7.16,2944,30.7,57
26.55,2851,30.7,57
16.49,2905,30.6,57
6.11,2948,30.6,57
28.33,2839,30.6,57
17.77,2899,30.1,57
10.71,2930,30.1,57
29.3,2832,30.1,57
16.49,2905,30.9,57
7.16,2944,30.9,57
28.05,2841,30.9,57
17.35,2901,30.8,57
3.67,2957,30.8,57
30.58,2822,30.8,57
8.71,2938,30.7,57
4.76,2953,30.7,57
29.56,2830,30.7,57
18.19,2897,30.6,57
7.16,2944,30.6,57
13.22,2510,30.6,57
15.17,2911,30.6,57
7.16,2944,30.6,57
29.3,2832,30.6,57
16.92,2903,30,57
10.47,2931,30,57
25.76,2856,30,57
17.35,2901,30.2,57
6.11,2948,30.2,57
29.69,2829,30.2,57
17.56,2900,30.3,57
6.37,2947,30.3,57
27.9,2842,30.3,57
17.35,2901,30.4,57
8.46,2939,30.4,57
29.3,2832,30.4,57
18.4,2896,30.5,57
4.76,2953,30.5,57
29.03,2834,30.5,57
17.35,2901,30.1,57
11.2,2928,30.1,57
29.03,2834,30.1,57
16.92,2903,30.9,57
5.57,2950,30.9,57
22.58,2555,30.9,57
16.06,2907,30.2,57
1.99,2963,30.2,57
33.18,2798,30.2,57
32.99,2800,30.3,57
14.27,2915,30.3,57
28.33,2839,30.3,57
17.35,2901,30.4,57
11.44,2927,30.4,57
28.33,2839,30.4,57
17.35,2901,30.1,57
7.16,2944,30.1,57
32.12,2621,30.1,57
17.98,2898,30.3,57
8.46,2939,30.3,57
29.3,2832,30.3,57
17.35,2901,30.3,57
7.16,2944,30.3,57
29.16,2833,30.3,57
17.77,2899,30.3,57
8.71,2938,30.3,57
28.61,2837,30.3,57
17.14,2902,30.9,57
9.47,2935,30.9,57
-62.41,2297,30.9,57
17.77,2899,30.2,57
6.9,2945,30.2,57
27.31,2846,30.2,57
18.19,2897,30.9,57
-80.03,3168,30.9,57
26.24,2853,30.9,57
17.14,2902,30.2,57
8.71,2938,30.2,57
29.95,2827,30.2,57
18.19,2897,30.9,57
13.34,2919,30.9,57
29.16,2833,30.9,57
16.92,2903,30.2,57
4.22,2955,30.2,57
31.4,2815,30.2,57
16.92,2903,30.9,57
7.42,2943,30.9,57
27.16,2847,30.9,57
17.77,2899,30.2,57
9.47,2935,30.2,57
25.6,2857,30.2,57
9.72,2934,30.4,57
7.42,2943,30.4,57
29.16,2833,30.4,57
17.98,2898,30.5,57
5.57,2950,30.5,57
28.33,2839,30.5,57
17.56,2900,30.5,57
7.42,2943,30.5,57
29.3,2832,30.5,57
17.35,2901,30.5,57
7.94,2941,30.5,57
30.94,2819,30.5,57
17.98,2898,30.8,57
6.37,2947,30.8,57
22.31,2876,30.8,57
17.77,2899,30.2,57
-3.29,2981,30.2,57
30.45,2823,30.2,57
17.77,2899,30.3,57
8.46,2939,30.3,57
-17.41,3024,30.3,57
17.35,2901,30.4,57
10.71,2930,30.4,57
27.76,2843,30.4,57
17.77,2899,30.1,57
8.2,2940,30.1,57
28.89,2835,30.1,57
17.35,2901,30.9,57
8.71,2938,30.9,57
36.88,2736,30.9,57
18.4,2896,30.2,57
8.96,2937,30.2,57
28.61,2837,30.2,57
17.77,2899,30.3,57
9.97,2933,30.3,57
29.16,2833,30.3,57
17.35,2901,30.4,57
14.49,2914,30.4,57
28.05,2841,30.4,57
17.77,2899,30.1,57
11.2,2928,30.1,57
29.3,2832,30.1,57
17.35,2901,30.9,57
9.72,2934,30.9,57
28.61,2837,30.9,57
17.56,2900,30.8,57
6.37,2947,30.8,57
29.56,2830,30.8,57
18.4,2896,30.8,57
4.22,2955,30.8,57
27.31,2846,30.8,57
14.72,2913,30.2,57
7.94,2941,30.2,57
27.01,2848,30.2,57
18.4,2896,30.9,57
5.84,2949,30.9,57
29.3,2832,30.9,57
17.98,2898,30.5,57
13.58,2918,30.5,57
29.95,2827,30.5,57
17.35,2901,30.4,57
7.94,2941,30.4,57
29.69,2829,30.4,57
14.49,2914,30.4,57
5.57,2950,30.4,57
29.03,2834,30.4,57
17.35,2901,30.4,57
5.3,2951,30.4,57
28.05,2841,30.4,57
17.35,2901,30.5,57
21.75,2879,30.5,57
28.47,2838,30.5,57
16.92,2903,30.1,57
7.94,2941,30.1,57
28.61,2837,30.1,57
17.77,2899,30.8,57
9.47,2935,30.8,57
28.47,2838,30.8,57
16.06,2907,30.2,57
8.71,2938,30.2,57
-378.1,3568,30.2,57
16.92,2903,30.7,57
6.64,2946,30.7,57
28.75,2836,30.7,57
17.35,2901,30.2,57
8.71,2938,30.2,57
31.4,2815,30.2,57
16.92,2903,30.4,57
8.71,2938,30.4,57
30.82,2820,30.4,57
17.14,2902,30.4,57
-28.89,3055,30.4,57
28.05,2841,30.4,57
17.35,2901,30.4,57
5.3,2951,30.4,57
30.45,2823,30.4,57
16.28,2906,30.7,57
6.37,2947,30.7,57
36.39,2751,30.7,57
17.56,2900,30.6,57
7.16,2944,30.6,57
28.33,2839,30.6,57
34.56,2782,30,57
2.27,2962,30,57
28.61,2837,30,57
28.19,2840,30.6,57
35.03,2654,30.6,57
28.47,2838,30.6,57
17.98,2898,30,57
8.2,2940,30,57
29.16,2833,30,57
16.92,2903,30.7,57
0.85,2967,30.7,57
37.14,2715,30.7,57
17.77,2899,30.6,57
12.88,2921,30.6,57
31.17,2817,30.6,57
16.49,2905,30,57
1.13,2966,30,57
30.7,2821,30,57
15.17,2911,30.3,57
36.95,2733,30.3,57
29.3,2832,30.3,57
16.28,2906,30.5,57
7.68,2942,30.5,57
32.74,2627,30.5,57
17.35,2901,30,57
9.72,2934,30,57
29.3,2832,30,57
16.92,2903,30.3,57
7.68,2942,30.3,57
29.03,2834,30.3,57
17.35,2901,30.9,57
6.37,2947,30.9,57
28.33,2839,30.9,57
16.92,2903,30.8,57
33.82,2791,30.8,57
31.29,2816,30.8,57
18.4,2896,30.8,57
8.2,2940,30.8,57
27.31,2846,30.8,57
17.77,2899,30.6,57
12.4,2923,30.6,57
29.03,2834,30.6,57
17.77,2899,30.2,57
6.64,2946,30.2,57
27.46,2845,30.2,57
17.14,2902,30.3,57
6.9,2945,30.3,57
29.3,2832,30.3,57
17.56,2900,30.4,57
7.42,2943,30.4,57
28.05,2841,30.4,57
17.56,2900,30.3,57
9.47,2935,30.3,57
27.76,2843,30.3,57
14.27,2915,30.5,57
4.76,2953,30.5,57
26.7,2850,30.5,57
17.35,2901,30.4,57
8.2,2940,30.4,57
27.31,2846,30.4,57
16.92,2903,30.5,57
11.44,2927,30.5,57
30.08,2826,30.5,57
17.77,2899,30.4,57
6.9,2945,30.4,57
27.16,2847,30.4,57
16.92,2903,30.5,57
8.96,2937,30.5,57
29.43,2831,30.5,57
16.92,2903,30.5,57
8.46,2939,30.5,57
29.3,2832,30.5,57
17.77,2899,30.1,57
14.27,2915,30.1,57
30.08,2826,30.1,57
17.14,2902,30.2,57
2.83,2960,30.2,57
26.7,2850,30.2,57
17.77,2899,30.3,57
7.42,2943,30.3,57
29.16,2833,30.3,57
17.14,2902,30.3,57
5.3,2951,30.3,57
29.16,2833,30.3,57
17.14,2902,30.4,57
11.68,2926,30.4,57
30.45,2823,30.4,57
16.49,2905,30.5,57
7.68,2942,30.5,57
29.82,2828,30.5,57
16.92,2903,30.5,57
11.2,2928,30.5,57
29.3,2832,30.5,57
16.92,2903,30.1,57
7.16,2944,30.1,57
29.3,2832,30.1,57
15.39,2910,30.8,57
16.06,2907,30.8,57
28.61,2837,30.8,57
16.49,2905,30,57
7.68,2942,30,57
28.89,2835,30,57
17.35,2901,30.2,57
8.46,2939,30.2,57
11.44,2927,30.2,57
17.77,2899,30.3,57
11.2,2928,30.3,57
28.33,2839,30.3,57
17.35,2901,30.3,57
8.46,2939,30.3,57
27.9,2842,30.3,57
16.92,2903,30.3,57
10.47,2931,30.3,57
27.76,2843,30.3,57
17.14,2902,30.3,57
8.71,2938,30.3,57
28.89,2835,30.3,57
17.35,2901,30.3,57
8.46,2939,30.3,57
29.03,2834,30.3,57
17.77,2899,30.3,57
6.11,2948,30.3,57
30.45,2823,30.3,57
18.19,2897,30.4,57
15.17,2911,30.4,57
31.4,2815,30.4,57
26.24,2853,30.5,57
9.47,2935,30.5,57
26.7,2850,30.5,57
17.98,2898,30.5,57
9.47,2935,30.5,57
29.56,2830,30.5,57
17.14,2902,30.5,57
6.9,2945,30.5,57
29.3,2832,30.5,57
16.92,2903,30.4,57
6.9,2945,30.4,57
-138.7,3270,30.4,57
16.92,2903,30.4,57
9.47,2935,30.4,57
29.3,2832,30.4,57
17.35,2901,30.4,57
8.46,2939,30.4,57
24.6,2863,30.4,57
17.56,2900,30.5,57
7.16,2944,30.5,57
28.33,2839,30.5,57
17.98,2898,30.4,57
7.42,2943,30.4,57
29.3,2832,30.4,57
16.49,2905,30.4,57
4.49,2954,30.4,57
29.3,2832,30.4,57
17.98,2898,30.3,57
8.71,2938,30.3,57
30.45,2823,30.3,57
17.14,2902,30.7,57
5.3,2951,30.7,57
27.46,2845,30.7,57
17.35,2901,30.5,57
6.64,2946,30.5,57
29.3,2832,30.5,57
17.98,2898,30.4,57
3.94,2956,30.4,57
29.69,2829,30.4,57
18.81,2894,30.4,57
6.37,2947,30.4,57
29.69,2829,30.4,57
17.35,2901,30.4,57
8.71,2938,30.4,57
28.33,2839,30.4,57
17.14,2902,30.4,57
6.9,2945,30.4,57
28.47,2838,30.4,57
16.49,2905,30.4,57
37.1,2707,30.4,57
28.33,2839,30.4,57
17.14,2902,30.4,57
7.68,2942,30.4,57
32.69,2803,30.4,57
17.35,2901,30.4,57
7.94,2941,30.4,57
27.9,2842,30.4,57
18.19,2897,30.4,57
7.42,2943,30.4,57
28.47,2838,30.4,57
17.98,2898,30.4,57
20.41,2886,30.4,57
28.61,2837,30.4,57
-42.32,3088,30.4,57
5.3,2951,30.4,57
27.31,2846,30.4,57
16.92,2903,30.4,57
7.94,2941,30.4,57
28.75,2836,30.4,57
19.22,2892,30.3,57
7.68,2942,30.3,57
29.43,2831,30.3,57
16.06,2907,30.3,57
10.96,2929,30.3,57
17.77,2899,30.3,57
17.14,2902,30.3,57
6.64,2946,30.3,57
27.16,2847,30.3,57
17.35,2901,30.4,57
5.3,2951,30.4,57
28.89,2835,30.4,57
17.35,2901,30.4,57
6.37,2947,30.4,57
33.09,2799,30.4,57
18.61,2895,30.4,57
7.42,2943,30.4,57
28.61,2837,30.4,57
17.77,2899,30.4,57
7.42,2943,30.4,57
27.61,2844,30.4,57
17.35,2901,30.3,57
2.27,2962,30.3,57
21.37,2881,30.3,57
-17.41,3024,30.3,57
11.2,2928,30.3,57
26.55,2851,30.3,57
17.35,2901,30.3,57
7.94,2941,30.3,57
28.61,2837,30.3,57
17.77,2899,30.9,57
7.94,2941,30.9,57
28.75,2836,30.9,57
17.56,2900,30,57
5.3,2951,30,57
28.33,2839,30,57
18.19,2897,30.2,57
10.71,2930,30.2,57
28.47,2838,30.2,57
17.77,2899,30.3,57
7.16,2944,30.3,57
29.03,2834,30.3,57
18.19,2897,30.7,57
7.16,2944,30.7,57
28.75,2836,30.7,57
17.35,2901,30,57
4.22,2955,30,57
26.39,2852,30,57
17.35,2901,30.8,57
5.84,2949,30.8,57
-38.33,2351,30.8,57
16.49,2905,30.6,57
7.42,2943,30.6,57
29.16,2833,30.6,57
17.98,2898,30.5,57
-98.83,3203,30.5,57
36.56,2683,30.5,57
31.85,2811,30.5,57
9.97,2933,30.5,57
29.82,2828,30.5,57
16.92,2903,30.5,57
7.94,2941,30.5,57
29.03,2834,30.5,57
18.19,2897,30.5,57
5.57,2950,30.5,57
29.3,2832,30.5,57
18.61,2895,30.5,57
6.37,2947,30.5,57
30.7,2821,30.5,57
17.56,2900,30.4,57
8.96,2937,30.4,57
29.95,2827,30.4,57
17.14,2902,30.9,57
8.2,2940,30.9,57
30.88,2610,30.9,57
16.92,2903,30.6,57
14.72,2913,30.6,57
29.3,2832,30.6,57
12.64,2922,30.5,57
5.84,2949,30.5,57
29.95,2827,30.5,57
16.92,2903,30.4,57
8.71,2938,30.4,57
29.03,2834,30.4,57
17.56,2900,30.3,57
2.83,2960,30.3,57
28.89,2835,30.3,57
17.14,2902,30.9,57
-4.83,2986,30.9,57
26.08,2854,30.9,57
17.98,2898,30.6,57
6.37,2947,30.6,57
27.01,2848,30.6,57
11.44,2927,30.5,57
-66.49,3141,30.5,57
28.61,2837,30.5,57
17.77,2899,30.4,57
6.9,2945,30.4,57
29.3,2832,30.4,57
24.26,2865,30.9,57
-51.51,3109,30.9,57
28.61,2837,30.9,57
18.4,2896,30.6,57
3.11,2959,30.6,57
30.45,2823,30.6,57
17.56,2900,30.1,57
7.42,2943,30.1,57
28.89,2835,30.1,57
17.77,2899,30.8,57
3.11,2959,30.8,57
29.3,2832,30.8,57
17.35,2901,30,57
7.42,2943,30,57
27.01,2848,30,57
16.92,2903,30.2,57
9.47,2935,30.2,57
29.69,2829,30.2,57
17.77,2899,30.8,57
4.49,2954,30.8,57
28.47,2838,30.8,57
17.77,2899,30.6,57
2.83,2960,30.6,57
27.01,2848,30.6,57
18.4,2896,30.5,57
35.07,2775,30.5,57
28.61,2837,30.5,57
32.59,2804,30.5,57
-50.62,3107,30.5,57
29.3,2832,30.5,57
16.49,2905,30.5,57
6.9,2945,30.5,57
29.3,2832,30.5,57
16.92,2903,30.4,57
7.68,2942,30.4,57
28.05,2841,30.4,57
16.49,2905,30.3,57
8.46,2939,30.3,57
29.43,2831,30.3,57
16.92,2903,30.3,57
11.2,2928,30.3,57
31.17,2817,30.3,57
17.35,2901,30.9,57
8.71,2938,30.9,57
29.3,2832,30.9,57
17.35,2901,30.6,57
9.47,2935,30.6,57
29.16,2833,30.6,57
17.56,2900,30.5,57
12.4,2923,30.5,57
36.02,2759,30.5,57
17.98,2898,30.4,57
7.68,2942,30.4,57
28.89,2835,30.4,57
18.4,2896,30.3,57
12.16,2924,30.3,57
29.95,2827,30.3,57
17.98,2898,30.7,57
10.22,2932,30.7,57
27.61,2844,30.7,57
17.35,2901,30.5,57
7.42,2943,30.5,57
29.3,2832,30.5,57
17.56,2900,30.5,57
7.16,2944,30.5,57
29.3,2832,30.5,57
18.19,2897,30.5,57
4.49,2954,30.5,57
27.61,2844,30.5,57
17.35,2901,30.5,57
4.49,2954,30.5,57
29.03,2834,30.5,57
17.56,2900,30.5,57
2.83,2960,30.5,57
28.47,2838,30.5,57
17.98,2898,30.4,57
6.37,2947,30.4,57
28.61,2837,30.4,57
17.77,2899,30.4,57
7.42,2943,30.4,57
-19.19,3029,30.4,57
18.61,2895,30.4,57
6.37,2947,30.4,57
29.3,2832,30.4,57
17.56,2900,30.3,57
8.96,2937,30.3,57
28.61,2837,30.3,57
16.92,2903,30.4,57
7.42,2943,30.4,57
26.08,2854,30.4,57
17.35,2901,30.4,57
7.94,2941,30.4,57
-19.73,2399,30.4,57
16.92,2903,30.4,57
4.22,2955,30.4,57
29.03,2834,30.4,57
17.14,2902,30.4,57
12.4,2923,30.4,57
26.86,2849,30.4,57
17.35,2901,30.4,57
7.16,2944,30.4,57
28.33,2839,30.4,57
17.14,2902,30.4,57
5.57,2950,30.4,57
28.33,2839,30.4,57
21.18,2882,30.9,57
10.22,2932,30.9,57
36.09,2672,30.9,57
16.06,2907,30.6,57
2.83,2960,30.6,57
29.3,2832,30.6,57
17.56,2900,30.5,57
8.71,2938,30.5,57
29.3,2832,30.5,57
17.56,2900,30.5,57
5.3,2951,30.5,57
28.33,2839,30.5,57
16.06,2907,30.5,57
8.71,2938,30.5,57
29.16,2833,30.5,57
17.77,2899,30.4,57
7.16,2944,30.4,57
-54.47,2314,30.4,57
17.56,2900,30.5,57
8.71,2938,30.5,57
28.05,2841,30.5,57
19.01,2893,30.4,57
10.47,2931,30.4,57
27.76,2843,30.4,57
17.14,2902,30.4,57
9.97,2933,30.4,57
28.05,2841,30.4,57
24.94,2861,30.3,57
5.3,2951,30.3,57
27.9,2842,30.3,57
16.92,2903,30.9,57
6.64,2946,30.9,57
31.4,2815,30.9,57
17.35,2901,30.2,57
7.42,2943,30.2,57
28.75,2836,30.2,57
17.77,2899,30.7,57
7.68,2942,30.7,57
29.3,2832,30.7,57
17.77,2899,30,57
37.05,2727,30,57
31.4,2815,30,57
16.28,2906,30.2,57
7.16,2944,30.2,57
32.28,2807,30.2,57
17.98,2898,30.3,57
1.13,2966,30.3,57
-126.87,3251,30.3,57
17.77,2899,30.9,57
5.84,2949,30.9,57
29.3,2832,30.9,57
17.35,2901,30.6,57
7.42,2943,30.6,57
29.3,2832,30.6,57
17.56,2900,30.5,57
8.96,2937,30.5,57
30.7,2821,30.5,57
15.62,2909,30.5,57
7.94,2941,30.5,57
29.95,2827,30.5,57
17.35,2901,30.5,57
8.46,2939,30.5,57
28.61,2837,30.5,57
31.29,2816,30.5,57
-392.82,3583,30.5,57
29.3,2832,30.5,57
17.56,2900,30.5,57
7.42,2943,30.5,57
28.89,2835,30.5,57
17.77,2899,30.4,57
5.3,2951,30.4,57
27.9,2842,30.4,57
17.77,2899,30.5,57
11.44,2927,30.5,57
28.05,2841,30.5,57
17.98,2898,30.5,57
6.37,2947,30.5,57
29.16,2833,30.5,57
17.35,2901,30.5,57
11.68,2926,30.5,57
29.3,2832,30.5,57
17.14,2902,30.5,57
-80.55,3169,30.5,57
26.86,2849,30.5,57
20.21,2887,30.5,57
-2.69,2979,30.5,57
30.7,2821,30.5,57
17.77,2899,30.4,57
6.64,2946,30.4,57
27.01,2848,30.4,57
17.14,2902,30.5,57
5.84,2949,30.5,57
28.61,2837,30.5,57
16.92,2903,30.5,57
35.1,2655,30.5,57
29.3,2832,30.5,57
16.92,2903,30.5,57
10.47,2931,30.5,57
27.61,2844,30.5,57
17.35,2901,30.5,57
2.83,2960,30.5,57
27.76,2843,30.5,57
18.4,2896,30.4,57
7.68,2942,30.4,57
29.69,2829,30.4,57
17.35,2901,30.3,57
6.9,2945,30.3,57
-536.38,1712,30.3,57
16.92,2903,30.9,57
6.11,2948,30.9,57
27.76,2843,30.9,57
17.77,2899,30.6,57
10.96,2929,30.6,57
29.16,2833,30.6,57
18.61,2895,30,57
7.94,2941,30,57
26.86,2849,30,57
16.28,2906,30.8,57
10.71,2930,30.8,57
-35.25,3071,30.8,57
18.4,2896,30,57
2.83,2960,30,57
26.24,2853,30,57
16.28,2906,30.8,57
8.71,2938,30.8,57
29.16,2833,30.8,57
17.77,2899,30,57
9.47,2935,30,57
29.3,2832,30,57
16.92,2903,30.2,57
-132.42,3260,30.2,57
26.86,2849,30.2,57
18.4,2896,30.3,57
8.46,2939,30.3,57
29.3,2832,30.3,57
17.77,2899,30.3,57
7.42,2943,30.3,57
28.33,2839,30.3,57
17.56,2900,30.7,57
6.37,2947,30.7,57
32.28,2807,30.7,57
17.77,2899,30,57
7.68,2942,30,57
31.96,2810,30,57
17.98,2898,30.2,57
7.68,2942,30.2,57
31.52,2814,30.2,57
17.35,2901,30.3,57
4.49,2954,30.3,57
30.2,2825,30.3,57
18.19,2897,30.3,57
19.01,2893,30.3,57
28.89,2835,30.3,57
17.35,2901,30.9,57
7.16,2944,30.9,57
31.17,2817,30.9,57
18.19,2897,30.6,57
4.49,2954,30.6,57
27.16,2847,30.6,57
17.98,2898,30.5,57
11.2,2928,30.5,57
28.61,2837,30.5,57
17.56,2900,30.5,57
7.42,2943,30.5,57
30.33,2824,30.5,57
14.04,2916,30.5,57
8.71,2938,30.5,57
30.45,2823,30.5,57
16.92,2903,30.5,57
9.72,2934,30.5,57
27.16,2847,30.5,57
14.72,2913,30.5,57
11.2,2928,30.5,57
28.61,2837,30.5,57
17.35,2901,30.5,57
8.46,2939,30.5,57
